seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr8	133119001	133119180	180	*	X102874	10086	133073733	133117512	43780	-	1488	upstream	1488	HHLA1
chr8	133574950	133574991	42	*	X102945	93668	133572745	133573726	982	-	1223	upstream	1223	HPYR1
chr8	133772629	133772748	120	*	X102976	137835	133722192	133772914	50723	-	0	inside	165	TMEM71
chr8	133774174	133774308	135	*	X102977	137835	133722192	133772914	50723	-	1259	upstream	1259	TMEM71
chr8	136468316	136468596	281	*	X103062	10656	136469716	136659848	190133	+	1119	upstream	1119	KHDRBS3
chr8	136468871	136469020	150	*	X103063	10656	136469716	136659848	190133	+	695	upstream	695	KHDRBS3
chr8	136469242	136469331	90	*	X103064	10656	136469716	136659848	190133	+	384	upstream	384	KHDRBS3
chr8	139508853	139508987	135	*	X103088	51059	139142266	139509065	366800	-	0	inside	77	FAM135B
chr8	139509044	139509208	165	*	X103089	51059	139142266	139509065	366800	-	0	overlapStart	0	FAM135B
chr8	139509299	139509369	71	*	X103090	51059	139142266	139509065	366800	-	233	upstream	233	FAM135B
chr8	139509749	139509883	135	*	X103091	51059	139142266	139509065	366800	-	683	upstream	683	FAM135B
chr8	139509974	139510093	120	*	X103092	51059	139142266	139509065	366800	-	908	upstream	908	FAM135B
chr8	139510349	139510498	150	*	X103093	51059	139142266	139509065	366800	-	1283	upstream	1283	FAM135B
chr8	139926488	139926619	132	*	X103140	169044	139600478	139926236	325759	-	251	upstream	251	COL22A1
chr8	139926695	139926829	135	*	X103141	169044	139600478	139926236	325759	-	458	upstream	458	COL22A1
chr8	139927081	139927200	120	*	X103142	169044	139600478	139926236	325759	-	844	upstream	844	COL22A1
chr8	139927430	139927464	35	*	X103143	169044	139600478	139926236	325759	-	1193	upstream	1193	COL22A1
chr8	139927816	139927950	135	*	X103144	169044	139600478	139926236	325759	-	1579	upstream	1579	COL22A1
chr8	140715376	140715377	2	*	X103363	51305	140613082	140715299	102218	-	76	upstream	76	KCNK9
chr8	140715440	140715705	266	*	X103364	51305	140613082	140715299	102218	-	140	upstream	140	KCNK9
chr8	140715886	140716035	150	*	X103365	51305	140613082	140715299	102218	-	586	upstream	586	KCNK9
chr8	140716066	140716093	28	*	X103366	51305	140613082	140715299	102218	-	766	upstream	766	KCNK9
chr8	140716306	140716350	45	*	X103367	51305	140613082	140715299	102218	-	1006	upstream	1006	KCNK9
chr8	140716381	140716515	135	*	X103368	51305	140613082	140715299	102218	-	1081	upstream	1081	KCNK9
chr8	140716546	140716840	295	*	X103369	51305	140613082	140715299	102218	-	1246	upstream	1246	KCNK9
chr8	142517115	142517249	135	*	X103421	389690	142443929	142517330	73402	-	0	inside	80	MROH5
chr8	142517260	142517379	120	*	X103422	389690	142443929	142517330	73402	-	0	overlapStart	0	MROH5
chr8	142517760	142517949	190	*	X103423	389690	142443929	142517330	73402	-	429	upstream	429	MROH5
chr8	142518085	142518158	74	*	X103424	389690	142443929	142517330	73402	-	754	upstream	754	MROH5
chr8	143544766	143544908	143	*	X103752	575	143545377	143626368	80992	+	468	upstream	468	ADGRB1
chr8	143545184	143545556	373	*	X103753	575	143545377	143626368	80992	+	0	overlapStart	0	ADGRB1
chr8	143695708	143695801	94	*	X103791	23237	143692405	143695833	3429	-	0	inside	31	ARC
chr8	143915705	143916034	330	*	X103811	2765	143916217	143928262	12046	+	182	upstream	182	GML
chr8	143916110	143916844	735	*	X103812	2765	143916217	143928262	12046	+	0	overlapStart	0	GML
chr8	143960940	143961074	135	*	X103834	1584	143953773	143961236	7464	-	0	inside	161	CYP11B1
chr8	143998959	143999108	150	*	X103849	1585	143991975	143999259	7285	-	0	inside	150	CYP11B2
chr8	143999499	143999603	105	*	X103850	1585	143991975	143999259	7285	-	239	upstream	239	CYP11B2
chr8	144119160	144119369	210	*	X103876	286122	144120679	144135720	15042	+	1309	upstream	1309	C8orf31
chr8	144119451	144119709	259	*	X103877	286122	144120679	144135720	15042	+	969	upstream	969	C8orf31
chr8	144120096	144120230	135	*	X103878	286122	144120679	144135720	15042	+	448	upstream	448	C8orf31
chr8	144120255	144120464	210	*	X103879	286122	144120679	144135720	15042	+	214	upstream	214	C8orf31
chr8	144120975	144121394	420	*	X103880	286122	144120679	144135720	15042	+	0	inside	295	C8orf31
chr8	144241913	144241970	58	*	X103923	4062	144239331	144242053	2723	-	0	inside	82	LY6H
chr8	144242046	144242435	390	*	X103924	4062	144239331	144242053	2723	-	0	overlapStart	0	LY6H
chr8	144242451	144242600	150	*	X103925	4062	144239331	144242053	2723	-	397	upstream	397	LY6H
chr8	144243301	144243435	135	*	X103926	4062	144239331	144242053	2723	-	1247	upstream	1247	LY6H
chr8	144512596	144512608	13	*	X103967	389692	144510230	144512602	2373	-	0	overlapStart	0	MAFA
chr8	145559405	145559689	285	*	X103994	83482	145554454	145559943	5490	-	0	inside	253	SCRT1
chr8	145559873	145560196	324	*	X103995	83482	145554454	145559943	5490	-	0	overlapStart	0	SCRT1
chr8	145560808	145561429	622	*	X103996	83482	145554454	145559943	5490	-	864	upstream	864	SCRT1
chr8	145561445	145561549	105	*	X103997	83482	145554454	145559943	5490	-	1501	upstream	1501	SCRT1
chr8	145561912	145562614	703	*	X103998	83482	145554454	145559943	5490	-	1968	upstream	1968	SCRT1
chr8	146051481	146051570	90	*	X104002	7553	146052903	146072894	19992	+	1332	upstream	1332	ZNF7
chr8	146051800	146051833	34	*	X104003	7553	146052903	146072894	19992	+	1069	upstream	1069	ZNF7
chr9	214627	214761	135	*	X104020	81704	214865	465259	250395	+	103	upstream	103	DOCK8
chr9	214852	214956	105	*	X104021	81704	214865	465259	250395	+	0	overlapStart	0	DOCK8
chr9	216761	216940	180	*	X104023	157983	213108	215893	2786	-	867	upstream	867	DOCK8-AS1
chr9	841407	841661	255	*	X104057	1761	841690	969090	127401	+	28	upstream	28	DMRT1
chr9	841960	842079	120	*	X104058	1761	841690	969090	127401	+	0	inside	269	DMRT1
chr9	1050503	1050622	120	*	X104121	10655	1050346	1057554	7209	+	0	inside	156	DMRT2
chr9	2013625	2013654	30	*	X104161	6595	2015342	2193623	178282	+	1687	upstream	1687	SMARCA2
chr9	2014245	2014379	135	*	X104162	6595	2015342	2193623	178282	+	962	upstream	962	SMARCA2
chr9	4490227	4490393	167	*	X104251	6505	4490427	4587469	97043	+	33	upstream	33	SLC1A1
chr9	10612597	10612967	371	*	X104335	5789	8314246	10612723	2298478	-	0	overlapStart	0	PTPRD
chr9	10613202	10613301	100	*	X104336	5789	8314246	10612723	2298478	-	478	upstream	478	PTPRD
chr9	10613482	10613781	300	*	X104337	5789	8314246	10612723	2298478	-	758	upstream	758	PTPRD
chr9	10613911	10613985	75	*	X104338	5789	8314246	10612723	2298478	-	1187	upstream	1187	PTPRD
chr9	10614545	10614664	120	*	X104339	5789	8314246	10612723	2298478	-	1821	upstream	1821	PTPRD
chr9	14695098	14695262	165	*	X104425	340481	14555481	14693480	138000	-	1617	upstream	1617	ZDHHC21
chr9	14992850	14992984	135	*	X104464	389705	14993325	15019722	26398	+	340	upstream	340	LOC389705
chr9	18473976	18474073	98	*	X104560	92949	18474079	18910947	436869	+	5	upstream	5	ADAMTSL1
chr9	27575198	27575347	150	*	X104823	203228	27546543	27573864	27322	-	1333	upstream	1333	C9orf72
chr9	27575556	27575675	120	*	X104824	203228	27546543	27573864	27322	-	1691	upstream	1691	C9orf72
chr9	34522786	34522868	83	*	X104975	375704	34521040	34523037	1998	-	0	inside	168	ENHO
chr9	34524223	34524342	120	*	X104976	375704	34521040	34523037	1998	-	1185	upstream	1185	ENHO
chr9	34591943	34592317	375	*	X104983	1271	34551430	34590138	38709	-	1804	upstream	1804	CNTFR
chr9	34627566	34627852	287	*	X104989	138715	34621455	34628011	6557	-	0	inside	158	ARID3C
chr9	34628076	34628225	150	*	X104990	138715	34621455	34628011	6557	-	64	upstream	64	ARID3C
chr9	34628316	34628630	315	*	X104991	138715	34621455	34628011	6557	-	304	upstream	304	ARID3C
chr9	34628751	34628945	195	*	X104992	138715	34621455	34628011	6557	-	739	upstream	739	ARID3C
chr9	34629087	34629320	234	*	X104993	138715	34621455	34628011	6557	-	1075	upstream	1075	ARID3C
chr9	34629471	34629590	120	*	X104994	138715	34621455	34628011	6557	-	1459	upstream	1459	ARID3C
chr9	34629938	34630027	90	*	X104995	138715	34621455	34628011	6557	-	1926	upstream	1926	ARID3C
chr9	34838976	34839215	240	*	X105032	389715	34830264	34838583	8320	-	392	upstream	392	FAM205BP
chr9	34840315	34840539	225	*	X105033	389715	34830264	34838583	8320	-	1731	upstream	1731	FAM205BP
chr9	34840555	34840684	130	*	X105034	389715	34830264	34838583	8320	-	1971	upstream	1971	FAM205BP
chr9	34957663	34957917	255	*	X105067	23349	34957521	34982541	25021	+	0	inside	141	PHF24
chr9	36135403	36135410	8	*	X105096	152007	36136742	36163903	27162	+	1331	upstream	1331	GLIPR2
chr9	36135847	36136120	274	*	X105097	152007	36136742	36163903	27162	+	621	upstream	621	GLIPR2
chr9	36137039	36137046	8	*	X105098	152007	36136742	36163903	27162	+	0	inside	296	GLIPR2
chr9	37648980	37649174	195	*	X105186	22844	37651052	37746901	95850	+	1877	upstream	1877	FRMPD1
chr9	37649430	37649679	250	*	X105187	22844	37651052	37746901	95850	+	1372	upstream	1372	FRMPD1
chr9	37650270	37650674	405	*	X105188	22844	37651052	37746901	95850	+	377	upstream	377	FRMPD1
chr9	37650705	37650723	19	*	X105189	22844	37651052	37746901	95850	+	328	upstream	328	FRMPD1
chr9	37651075	37651224	150	*	X105190	22844	37651052	37746901	95850	+	0	inside	22	FRMPD1
chr9	70971065	70971199	135	*	X105238	5239	70971815	71145977	174163	+	615	upstream	615	PGM5
chr9	70971383	70971502	120	*	X105239	5239	70971815	71145977	174163	+	312	upstream	312	PGM5
chr9	70971543	70972112	570	*	X105240	5239	70971815	71145977	174163	+	0	overlapStart	0	PGM5
chr9	71319259	71319378	120	*	X105270	8395	71320330	71624092	303763	+	951	upstream	951	PIP5K1B
chr9	71319386	71319565	180	*	X105271	8395	71320330	71624092	303763	+	764	upstream	764	PIP5K1B
chr9	71319806	71319970	165	*	X105272	8395	71320330	71624092	303763	+	359	upstream	359	PIP5K1B
chr9	71320039	71320173	135	*	X105273	8395	71320330	71624092	303763	+	156	upstream	156	PIP5K1B
chr9	71320581	71320734	154	*	X105274	8395	71320330	71624092	303763	+	0	inside	250	PIP5K1B
chr9	71630414	71630548	135	*	X105339	5568	71627449	71629039	1591	-	1374	upstream	1374	PRKACG
chr9	71921648	71921752	105	*	X105351	100885775	71911597	71921972	10376	-	0	inside	219	BANCR
chr9	72658142	72658318	177	*	X105402	256691	72658497	72841888	183392	+	178	upstream	178	MAMDC2
chr9	72658607	72658756	150	*	X105403	256691	72658497	72841888	183392	+	0	inside	109	MAMDC2
chr9	77111953	77112051	99	*	X105524	6096	77112252	77302117	189866	+	200	upstream	200	RORB
chr9	77112163	77112267	105	*	X105525	6096	77112252	77302117	189866	+	0	overlapStart	0	RORB
chr9	77112373	77112507	135	*	X105526	6096	77112252	77302117	189866	+	0	inside	120	RORB
chr9	79378643	79378807	165	*	X105646	50652	79379354	79402465	23112	+	546	upstream	546	PCA3
chr9	86153255	86153419	165	*	X105775	257019	85857905	86153348	295444	-	0	overlapStart	0	FRMD3
chr9	86153525	86153565	41	*	X105776	257019	85857905	86153348	295444	-	176	upstream	176	FRMD3
chr9	87283476	87283590	115	*	X105832	4915	87283466	87638505	355040	+	0	inside	9	NTRK2
chr9	87283699	87283848	150	*	X105833	4915	87283466	87638505	355040	+	0	inside	232	NTRK2
chr9	89561843	89562098	256	*	X106012	100506834	89563613	89616948	53336	+	1514	upstream	1514	GAS1RR
chr9	89561843	89562098	256	*	X106012	2619	89559277	89562104	2828	-	0	inside	5	GAS1
chr9	89761728	89761829	102	*	X106050	401535	89763559	89774641	11083	+	1729	upstream	1729	LINC02872
chr9	89763270	89763389	120	*	X106051	401535	89763559	89774641	11083	+	169	upstream	169	LINC02872
chr9	89763661	89763855	195	*	X106052	401535	89763559	89774641	11083	+	0	inside	101	LINC02872
chr9	92218210	92218324	115	*	X106134	10912	92219927	92221469	1543	+	1602	upstream	1602	GADD45G
chr9	92218640	92218870	231	*	X106135	10912	92219927	92221469	1543	+	1056	upstream	1056	GADD45G
chr9	92218985	92219149	165	*	X106136	10912	92219927	92221469	1543	+	777	upstream	777	GADD45G
chr9	92219180	92219410	231	*	X106137	10912	92219927	92221469	1543	+	516	upstream	516	GADD45G
chr9	92219675	92219809	135	*	X106138	10912	92219927	92221469	1543	+	117	upstream	117	GADD45G
chr9	92220101	92220275	175	*	X106139	10912	92219927	92221469	1543	+	0	inside	173	GADD45G
chr9	93405062	93405226	165	*	X106250	54769	93372114	93405108	32995	-	0	overlapStart	0	DIRAS2
chr9	93563366	93563500	135	*	X106276	6850	93564012	93660842	96831	+	511	upstream	511	SYK
chr9	93563951	93564181	231	*	X106277	6850	93564012	93660842	96831	+	0	overlapStart	0	SYK
chr9	94398780	94398899	120	*	X106322	100500902	94398549	94398627	79	-	152	upstream	152	MIR3910-2
chr9	94712261	94712380	120	*	X106369	4920	94325373	94712444	387072	-	0	inside	63	ROR2
chr9	94712426	94712553	128	*	X106370	4920	94325373	94712444	387072	-	0	overlapStart	0	ROR2
chr9	94712663	94712740	78	*	X106371	4920	94325373	94712444	387072	-	218	upstream	218	ROR2
chr9	94713686	94713835	150	*	X106372	4920	94325373	94712444	387072	-	1241	upstream	1241	ROR2
chr9	94713852	94713956	105	*	X106373	4920	94325373	94712444	387072	-	1407	upstream	1407	ROR2
chr9	94903465	94903601	137	*	X106376	158314	94903749	94921890	18142	+	147	upstream	147	LINC00475
chr9	95569846	95569980	135	*	X106387	138649	95571893	95650975	79083	+	1912	upstream	1912	ANKRD19P
chr9	95570491	95570610	120	*	X106388	138649	95571893	95650975	79083	+	1282	upstream	1282	ANKRD19P
chr9	95570806	95570940	135	*	X106389	138649	95571893	95650975	79083	+	952	upstream	952	ANKRD19P
chr9	95571055	95571189	135	*	X106390	138649	95571893	95650975	79083	+	703	upstream	703	ANKRD19P
chr9	95571241	95571375	135	*	X106391	138649	95571893	95650975	79083	+	517	upstream	517	ANKRD19P
chr9	95571760	95572314	555	*	X106392	138649	95571893	95650975	79083	+	0	overlapStart	0	ANKRD19P
chr9	95709478	95709672	195	*	X106404	89846	95709601	95798518	88918	+	0	overlapStart	0	FGD3
chr9	95709728	95709867	140	*	X106405	89846	95709601	95798518	88918	+	0	inside	126	FGD3
chr9	96718052	96718337	286	*	X106479	56033	96713909	96717608	3700	-	443	upstream	443	BARX1
chr9	96718562	96718681	120	*	X106480	56033	96713909	96717608	3700	-	953	upstream	953	BARX1
chr9	97020157	97020261	105	*	X106486	169841	97021578	97065291	43714	+	1316	upstream	1316	ZNF169
chr9	98279300	98279413	114	*	X106495	5727	98205264	98279247	73984	-	52	upstream	52	PTCH1
chr9	98279496	98279615	120	*	X106496	5727	98205264	98279247	73984	-	248	upstream	248	PTCH1
chr9	98784376	98784526	151	*	X106512	100188953	98782014	98784037	2024	-	338	upstream	338	LINC00092
chr9	98784572	98784662	91	*	X106513	100188953	98782014	98784037	2024	-	534	upstream	534	LINC00092
chr9	100261889	100261993	105	*	X106526	7111	100263462	100364025	100564	+	1468	upstream	1468	TMOD1
chr9	101471218	101471592	375	*	X106646	9568	101050364	101471479	421116	-	0	overlapStart	0	GABBR2
chr9	101471860	101472099	240	*	X106647	9568	101050364	101471479	421116	-	380	upstream	380	GABBR2
chr9	101472103	101472222	120	*	X106648	9568	101050364	101471479	421116	-	623	upstream	623	GABBR2
chr9	101472988	101473137	150	*	X106649	9568	101050364	101471479	421116	-	1508	upstream	1508	GABBR2
chr9	102137759	102137878	120	*	X106720	100996569	102117622	102137539	19918	-	219	upstream	219	NAMA
chr9	102139304	102139453	150	*	X106721	100996569	102117622	102137539	19918	-	1764	upstream	1764	NAMA
chr9	104357223	104357582	360	*	X106805	5535	104353897	104357283	3387	-	0	overlapStart	0	PPP3R2
chr9	108456184	108456318	135	*	X106825	55151	108456806	108538892	82087	+	487	upstream	487	TMEM38B
chr9	109623643	109623747	105	*	X106854	58499	109625378	109773796	148419	+	1630	upstream	1630	ZNF462
chr9	109623866	109624015	150	*	X106855	58499	109625378	109773796	148419	+	1362	upstream	1362	ZNF462
chr9	109624241	109624330	90	*	X106856	58499	109625378	109773796	148419	+	1047	upstream	1047	ZNF462
chr9	109624603	109624688	86	*	X106857	58499	109625378	109773796	148419	+	689	upstream	689	ZNF462
chr9	112262276	112262326	51	*	X106920	5774	112137974	112260593	122620	-	1682	upstream	1682	PTPN3
chr9	112542604	112542650	47	*	X106994	445815	112542577	112934791	392215	+	0	inside	26	PALM2AKAP2
chr9	112542859	112542963	105	*	X106995	445815	112542577	112934791	392215	+	0	inside	281	PALM2AKAP2
chr9	112969796	112970380	585	*	X107021	401546	112961846	112970413	8568	-	0	inside	32	C9orf152
chr9	112970492	112970671	180	*	X107022	401546	112961846	112970413	8568	-	78	upstream	78	C9orf152
chr9	112972166	112972300	135	*	X107023	401546	112961846	112970413	8568	-	1752	upstream	1752	C9orf152
chr9	113341853	113342251	399	*	X107032	79987	113127529	113342160	214632	-	0	overlapStart	0	SVEP1
chr9	113343173	113343277	105	*	X107033	79987	113127529	113342160	214632	-	1012	upstream	1012	SVEP1
chr9	115653085	115653279	195	*	X107036	57864	115641200	115653193	11994	-	0	overlapStart	0	SLC46A2
chr9	115653295	115653444	150	*	X107037	57864	115641200	115653193	11994	-	101	upstream	101	SLC46A2
chr9	116110479	116110563	85	*	X107056	54836	116111812	116133513	21702	+	1248	upstream	1248	BSPRY
chr9	116110914	116111093	180	*	X107057	54836	116111812	116133513	21702	+	718	upstream	718	BSPRY
chr9	116111694	116111850	157	*	X107058	54836	116111812	116133513	21702	+	0	overlapStart	0	BSPRY
chr9	116111956	116112248	293	*	X107059	54836	116111812	116133513	21702	+	0	inside	143	BSPRY
chr9	117267200	117267474	275	*	X107080	25861	117164360	117267736	103377	-	0	inside	261	WHRN
chr9	117267988	117268024	37	*	X107081	25861	117164360	117267736	103377	-	251	upstream	251	WHRN
chr9	117268550	117268714	165	*	X107082	25861	117164360	117267736	103377	-	813	upstream	813	WHRN
chr9	117880374	117880493	120	*	X107128	3371	117781854	117880536	98683	-	0	inside	42	TNC
chr9	117880546	117880695	150	*	X107129	3371	117781854	117880536	98683	-	9	upstream	9	TNC
chr9	122131516	122131605	90	*	X107259	1620	121928908	122131739	202832	-	0	inside	133	BRINP1
chr9	122131745	122132074	330	*	X107260	1620	121928908	122131739	202832	-	5	upstream	5	BRINP1
chr9	122132345	122132479	135	*	X107261	1620	121928908	122131739	202832	-	605	upstream	605	BRINP1
chr9	124262344	124262643	300	*	X107409	2681	124207269	124262306	55038	-	37	upstream	37	GGTA1
chr9	124856304	124856355	52	*	X107429	158135	124584204	124855885	271682	-	418	upstream	418	TTLL11
chr9	124990682	124990906	225	*	X107446	26468	124964856	124991091	26236	-	0	inside	184	LHX6
chr9	124991027	124991371	345	*	X107447	26468	124964856	124991091	26236	-	0	overlapStart	0	LHX6
chr9	124991837	124991956	120	*	X107448	26468	124964856	124991091	26236	-	745	upstream	745	LHX6
chr9	124992197	124992346	150	*	X107449	26468	124964856	124991091	26236	-	1105	upstream	1105	LHX6
chr9	124992587	124992736	150	*	X107450	26468	124964856	124991091	26236	-	1495	upstream	1495	LHX6
chr9	125314264	125314383	120	*	X107454	138882	125315449	125316441	993	+	1065	upstream	1065	OR1N2
chr9	125314811	125314930	120	*	X107455	138882	125315449	125316441	993	+	518	upstream	518	OR1N2
chr9	125391928	125392062	135	*	X107462	347169	125390858	125391814	957	-	113	upstream	113	OR1B1
chr9	125423616	125423735	120	*	X107463	26737	125423995	125424927	933	+	259	upstream	259	OR1L1
chr9	129374713	129375021	309	*	X107645	4010	129376722	129463311	86590	+	1700	upstream	1700	LMX1B
chr9	129375142	129375321	180	*	X107646	4010	129376722	129463311	86590	+	1400	upstream	1400	LMX1B
chr9	129375360	129375599	240	*	X107647	4010	129376722	129463311	86590	+	1122	upstream	1122	LMX1B
chr9	129376858	129377067	210	*	X107648	4010	129376722	129463311	86590	+	0	inside	135	LMX1B
chr9	133814790	133815165	376	*	X107728	84929	133777825	133814455	36631	-	334	upstream	334	FIBCD1
chr9	133815196	133815221	26	*	X107729	84929	133777825	133814455	36631	-	740	upstream	740	FIBCD1
chr9	133815372	133815700	329	*	X107730	84929	133777825	133814455	36631	-	916	upstream	916	FIBCD1
chr9	133816286	133816480	195	*	X107731	84929	133777825	133814455	36631	-	1830	upstream	1830	FIBCD1
chr9	133883924	133884073	150	*	X107742	10319	133884504	133968446	83943	+	430	upstream	430	LAMC3
chr9	133969751	133969870	120	*	X107744	83543	133971863	133998539	26677	+	1992	upstream	1992	AIF1L
